"VIDEO","TOTAL_COUNT","UPWARD","DOWNWARD","LATERAL","WINDOW","OVERLAP"
"192_168_4_5-2020-09-17_23-15-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-27_21-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-11_18-00-01","1751.0","771.0","818.0","162.0","21","3"
"192_168_4_5-2020-10-03_09-30-01","207.0","94.0","97.0","16.0","13","1"
"192_168_4_5-2020-09-20_21-00-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-06_17-15-01","878.0","433.0","375.0","70.0","23","1"
"192_168_4_5-2020-09-04_16-00-01","2481.0","1017.0","1128.0","336.0","15","5"
"192_168_4_5-2020-09-29_19-00-01","9.0","4.0","3.0","2.0","13","1"
"192_168_4_5-2020-08-27_23-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-06_14-30-01","1552.0","642.0","778.0","132.0","13","5"
"192_168_4_5-2020-08-27_19-15-01","1463.0","592.0","625.0","246.0","19","1"
"192_168_4_5-2020-09-13_08-45-01","119.0","56.0","55.0","8.0","13","3"
"192_168_4_5-2020-08-29_19-30-01","1768.0","692.0","868.0","208.0","19","1"
"192_168_4_5-2020-09-13_11-15-01","160.0","75.0","81.0","4.0","13","1"
"192_168_4_5-2020-09-19_22-15-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-15_15-45-01","574.0","182.0","299.0","93.0","13","5"
"192_168_4_5-2020-09-10_23-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-26_15-30-01","2242.0","965.0","977.0","300.0","21","5"
"192_168_4_5-2020-09-19_12-45-01","79.0","16.0","59.0","4.0","13","1"
"192_168_4_5-2020-08-30_07-15-01","14.0","3.0","5.0","6.0","13","1"
"192_168_4_5-2020-09-27_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-03_22-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-11_19-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-10-02_09-45-02","14.0","3.0","2.0","9.0","13","1"
"192_168_4_5-2020-09-07_07-45-01","121.0","52.0","56.0","13.0","13","5"
"192_168_4_5-2020-08-27_09-45-01","538.0","229.0","257.0","52.0","15","3"
"192_168_4_5-2020-09-01_12-00-01","912.0","417.0","412.0","83.0","25","1"
"192_168_4_5-2020-09-15_15-30-01","710.0","243.0","319.0","148.0","15","3"
"192_168_4_5-2020-08-30_21-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-19_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-31_21-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-22_12-00-01","455.0","210.0","214.0","31.0","13","1"
"192_168_4_5-2020-09-13_07-30-01","28.0","11.0","13.0","4.0","13","1"
"192_168_4_5-2020-09-09_07-30-02","21.0","7.0","10.0","4.0","13","1"
"192_168_4_5-2020-08-30_19-45-01","950.0","402.0","408.0","140.0","13","3"
"192_168_4_5-2020-09-10_10-30-01","965.0","486.0","446.0","33.0","17","3"
"192_168_4_5-2020-09-18_14-00-01","34.0","4.0","22.0","8.0","13","1"
"192_168_4_5-2020-09-28_16-45-02","271.0","93.0","140.0","38.0","13","3"
"192_168_4_5-2020-09-24_16-00-01","383.0","167.0","193.0","23.0","15","3"
"192_168_4_5-2020-09-04_12-45-01","591.0","277.0","260.0","54.0","23","1"
"192_168_4_5-2020-09-08_15-00-01","170.0","48.0","95.0","27.0","13","1"
"192_168_4_5-2020-09-02_23-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-22_14-45-01","871.0","371.0","403.0","97.0","15","3"
"192_168_4_5-2020-09-19_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-10-02_23-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-31_11-00-02","21.0","3.0","11.0","7.0","13","1"
"192_168_4_5-2020-09-16_20-30-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-17_19-00-01","239.0","92.0","128.0","19.0","13","3"
"192_168_4_5-2020-09-28_23-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-18_08-15-01","16.0","4.0","4.0","8.0","13","1"
"192_168_4_5-2020-10-02_10-15-01","16.0","4.0","3.0","9.0","13","1"
"192_168_4_5-2020-09-23_23-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-08_10-00-01","171.0","66.0","82.0","23.0","13","5"
"192_168_4_5-2020-09-24_22-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-28_20-00-01","709.0","252.0","251.0","206.0","13","1"
"192_168_4_5-2020-09-15_18-00-01","1079.0","408.0","540.0","131.0","15","1"
"192_168_4_5-2020-09-15_23-15-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-22_16-15-01","1639.0","680.0","709.0","250.0","13","5"
"192_168_4_5-2020-09-09_13-00-01","2377.0","1069.0","1084.0","224.0","25","9"
"192_168_4_5-2020-09-21_10-00-02","126.0","58.0","57.0","11.0","13","1"
"192_168_4_5-2020-09-12_17-15-01","1185.0","489.0","602.0","94.0","15","1"
"192_168_4_5-2020-09-02_07-00-02","6.0","3.0","1.0","2.0","13","1"
"192_168_4_5-2020-09-25_22-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-22_14-15-01","168.0","62.0","78.0","28.0","13","1"
"192_168_4_5-2020-09-07_15-15-01","900.0","379.0","387.0","134.0","25","3"
"192_168_4_5-2020-09-27_10-00-01","1299.0","608.0","635.0","56.0","15","1"
"192_168_4_5-2020-10-01_10-15-01","758.0","375.0","354.0","29.0","13","1"
"192_168_4_5-2020-09-06_14-15-01","1408.0","574.0","621.0","213.0","15","1"
"192_168_4_5-2020-09-20_23-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-27_18-45-02","1630.0","652.0","713.0","265.0","19","1"
"192_168_4_5-2020-09-23_21-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-25_08-00-01","741.0","267.0","292.0","182.0","17","1"
"192_168_4_5-2020-09-23_13-45-01","252.0","125.0","110.0","17.0","27","9"
"192_168_4_5-2020-09-25_15-00-01","1168.0","413.0","436.0","319.0","15","5"
"192_168_4_5-2020-09-25_15-30-01","33.0","6.0","27.0","0.0","13","1"
"192_168_4_5-2020-09-05_10-00-01","174.0","53.0","94.0","27.0","15","3"
"192_168_4_5-2020-09-10_13-00-01","1899.0","873.0","917.0","109.0","25","9"
"192_168_4_5-2020-09-13_15-30-01","266.0","106.0","123.0","37.0","13","1"
"192_168_4_5-2020-09-02_08-15-01","19.0","8.0","7.0","4.0","13","1"
"192_168_4_5-2020-09-07_10-00-01","161.0","61.0","87.0","13.0","13","3"
"192_168_4_5-2020-09-04_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-30_22-30-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-30_15-00-01","570.0","233.0","285.0","52.0","13","3"
"192_168_4_5-2020-09-06_12-15-01","794.0","347.0","402.0","45.0","23","3"
"192_168_4_5-2020-08-25_13-15-01","819.0","366.0","359.0","94.0","25","3"
"192_168_4_5-2020-09-23_17-45-01","1700.0","549.0","619.0","532.0","15","5"
"192_168_4_5-2020-09-09_17-45-01","73.0","9.0","46.0","18.0","13","1"
"192_168_4_5-2020-08-30_19-30-01","968.0","387.0","496.0","85.0","13","3"
"192_168_4_5-2020-08-31_07-30-01","60.0","22.0","25.0","13.0","13","3"
"192_168_4_5-2020-10-01_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-01_10-00-01","170.0","85.0","67.0","18.0","13","5"
"192_168_4_5-2020-09-02_18-15-02","1157.0","490.0","548.0","119.0","13","3"
"192_168_4_5-2020-09-26_13-15-02","83.0","33.0","39.0","11.0","13","1"
"192_168_4_5-2020-10-01_10-30-01","586.0","282.0","277.0","27.0","13","1"
"192_168_4_5-2020-09-26_15-30-01","492.0","199.0","263.0","30.0","13","3"
"192_168_4_5-2020-09-07_11-00-01","112.0","44.0","57.0","11.0","13","1"
"192_168_4_5-2020-08-30_23-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-07_10-45-02","255.0","113.0","128.0","14.0","13","1"
"192_168_4_5-2020-09-07_08-45-01","119.0","40.0","56.0","23.0","15","5"
"192_168_4_5-2020-09-05_20-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-09_16-15-02","394.0","165.0","178.0","51.0","13","1"
"192_168_4_5-2020-08-24_15-00-01","2592.0","1063.0","1053.0","476.0","17","3"
"192_168_4_5-2020-09-24_07-30-01","7.0","3.0","2.0","2.0","13","1"
"192_168_4_5-2020-09-13_15-45-01","96.0","27.0","46.0","23.0","13","1"
"192_168_4_5-2020-10-02_09-15-01","42.0","10.0","13.0","19.0","13","1"
"192_168_4_5-2020-09-29_14-30-01","962.0","399.0","366.0","197.0","23","3"
"192_168_4_5-2020-09-29_17-00-01","760.0","329.0","343.0","88.0","15","1"
"192_168_4_5-2020-08-26_19-30-01","2724.0","1045.0","1240.0","439.0","15","5"
"192_168_4_5-2020-09-17_09-15-01","49.0","17.0","23.0","9.0","13","1"
"192_168_4_5-2020-09-24_11-30-01","501.0","189.0","195.0","117.0","15","3"
"192_168_4_5-2020-09-12_21-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-29_18-30-01","650.0","287.0","274.0","89.0","25","7"
"192_168_4_5-2020-08-26_07-00-01","364.0","167.0","151.0","46.0","13","1"
"192_168_4_5-2020-09-15_22-45-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-06_18-00-01","1861.0","850.0","835.0","176.0","21","3"
"192_168_4_5-2020-09-08_10-15-02","71.0","31.0","27.0","13.0","15","3"
"192_168_4_5-2020-08-25_12-00-01","542.0","234.0","268.0","40.0","23","1"
"192_168_4_5-2020-08-27_14-15-01","1140.0","480.0","506.0","154.0","25","3"
"192_168_4_5-2020-10-01_08-45-01","58.0","22.0","23.0","13.0","15","1"
"192_168_4_5-2020-09-21_07-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-03_08-30-02","32.0","6.0","24.0","2.0","13","1"
"192_168_4_5-2020-09-19_07-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-27_09-45-01","439.0","201.0","214.0","24.0","13","1"
"192_168_4_5-2020-09-22_18-30-01","1099.0","426.0","438.0","235.0","17","3"
"192_168_4_5-2020-09-11_22-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-22_10-15-02","279.0","102.0","135.0","42.0","19","1"
"192_168_4_5-2020-09-01_14-30-01","2429.0","1059.0","1111.0","259.0","25","11"
"192_168_4_5-2020-08-29_08-45-01","457.0","181.0","226.0","50.0","15","5"
"192_168_4_5-2020-09-17_10-15-01","83.0","41.0","38.0","4.0","13","1"
"192_168_4_5-2020-09-11_16-30-01","72.0","12.0","49.0","11.0","13","1"
"192_168_4_5-2020-09-13_12-30-01","1771.0","843.0","872.0","56.0","17","5"
"192_168_4_5-2020-09-12_15-30-01","3759.0","1733.0","1698.0","328.0","15","5"
"192_168_4_5-2020-09-24_19-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-15_20-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-21_14-15-01","352.0","123.0","143.0","86.0","21","1"
"192_168_4_5-2020-09-08_07-45-01","46.0","19.0","23.0","4.0","13","1"
"192_168_4_5-2020-09-12_18-00-01","1217.0","453.0","545.0","219.0","21","5"
"192_168_4_5-2020-09-06_07-15-01","7.0","3.0","3.0","1.0","13","1"
"192_168_4_5-2020-08-25_14-00-01","3196.0","1424.0","1360.0","412.0","25","13"
"192_168_4_5-2020-09-19_21-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-06_13-45-02","1874.0","807.0","906.0","161.0","17","5"
"192_168_4_5-2020-09-17_16-15-01","85.0","18.0","57.0","10.0","13","1"
"192_168_4_5-2020-09-16_13-30-01","986.0","376.0","402.0","208.0","21","5"
"192_168_4_5-2020-09-25_18-15-01","99.0","41.0","47.0","11.0","17","5"
"192_168_4_5-2020-09-15_15-15-01","907.0","365.0","493.0","49.0","21","5"
"192_168_4_5-2020-10-03_09-15-01","16.0","7.0","5.0","4.0","13","1"
"192_168_4_5-2020-08-25_21-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-08_08-15-01","29.0","15.0","12.0","2.0","13","1"
"192_168_4_5-2020-09-30_17-15-01","367.0","82.0","229.0","56.0","13","5"
"192_168_4_5-2020-09-19_20-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-04_16-30-01","2127.0","851.0","951.0","325.0","15","5"
"192_168_4_5-2020-09-11_10-15-01","258.0","116.0","107.0","35.0","13","1"
"192_168_4_5-2020-09-10_09-15-01","237.0","113.0","102.0","22.0","13","5"
"192_168_4_5-2020-09-27_23-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-04_16-45-01","1693.0","711.0","752.0","230.0","19","1"
"192_168_4_5-2020-09-14_13-15-01","982.0","423.0","421.0","138.0","21","3"
"192_168_4_5-2020-08-31_17-30-01","189.0","79.0","74.0","36.0","13","3"
"192_168_4_5-2020-10-01_14-15-01","518.0","202.0","253.0","63.0","17","1"
"192_168_4_5-2020-08-25_21-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-28_15-45-01","1155.0","473.0","564.0","118.0","13","5"
"192_168_4_5-2020-09-09_11-00-01","655.0","300.0","312.0","43.0","17","3"
"192_168_4_5-2020-08-28_20-45-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-29_07-30-01","589.0","250.0","290.0","49.0","15","1"
"192_168_4_5-2020-09-11_21-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-26_23-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-08_22-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-27_17-45-01","1804.0","795.0","759.0","250.0","27","11"
"192_168_4_5-2020-09-16_20-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-30_14-30-02","800.0","325.0","349.0","126.0","17","1"
"192_168_4_5-2020-08-29_17-45-01","514.0","217.0","261.0","36.0","25","5"
"192_168_4_5-2020-09-30_23-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-14_19-15-01","56.0","6.0","46.0","4.0","13","1"
"192_168_4_5-2020-09-13_17-30-01","1177.0","409.0","575.0","193.0","13","5"
"192_168_4_5-2020-09-01_14-15-01","2388.0","1004.0","1023.0","361.0","25","9"
"192_168_4_5-2020-08-29_08-15-01","671.0","281.0","300.0","90.0","13","5"
"192_168_4_5-2020-08-29_13-45-01","660.0","291.0","308.0","61.0","23","1"
"192_168_4_5-2020-09-08_14-45-01","2827.0","1159.0","1141.0","527.0","27","13"
"192_168_4_5-2020-09-06_13-30-01","1216.0","546.0","566.0","104.0","21","3"
"192_168_4_5-2020-09-25_23-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-13_11-45-01","50.0","12.0","34.0","4.0","13","1"
"192_168_4_5-2020-09-23_10-00-01","277.0","126.0","141.0","10.0","13","1"
"192_168_4_5-2020-08-28_10-15-01","439.0","162.0","199.0","78.0","13","3"
"192_168_4_5-2020-09-09_09-00-01","105.0","39.0","52.0","14.0","17","5"
"192_168_4_5-2020-09-04_12-00-01","553.0","252.0","253.0","48.0","23","1"
"192_168_4_5-2020-10-01_21-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-14_17-00-01","1547.0","526.0","817.0","204.0","13","5"
"192_168_4_5-2020-09-23_12-30-01","813.0","346.0","364.0","103.0","21","3"
"192_168_4_5-2020-08-24_17-00-01","3207.0","1220.0","1508.0","479.0","15","5"
"192_168_4_5-2020-09-07_19-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-30_23-00-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-07_13-30-01","762.0","338.0","361.0","63.0","23","1"
"192_168_4_5-2020-09-20_23-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-30_12-15-01","1186.0","534.0","519.0","133.0","21","5"
"192_168_4_5-2020-10-02_22-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-26_14-15-02","2866.0","1255.0","1276.0","335.0","17","5"
"192_168_4_5-2020-09-05_14-30-02","1275.0","546.0","587.0","142.0","21","3"
"192_168_4_5-2020-09-04_13-15-01","754.0","298.0","375.0","81.0","25","3"
"192_168_4_5-2020-09-04_18-15-01","1556.0","563.0","821.0","172.0","13","5"
"192_168_4_5-2020-08-26_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-03_07-45-01","124.0","51.0","61.0","12.0","13","5"
"192_168_4_5-2020-08-28_20-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-25_09-45-01","1537.0","586.0","578.0","373.0","17","3"
"192_168_4_5-2020-09-02_21-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-18_17-45-01","1059.0","441.0","425.0","193.0","17","5"
"192_168_4_5-2020-09-26_08-15-02","33.0","12.0","19.0","2.0","17","1"
"192_168_4_5-2020-09-24_22-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-11_19-00-01","557.0","204.0","310.0","43.0","21","3"
"192_168_4_5-2020-08-25_23-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-31_22-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-27_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-24_13-30-01","1175.0","538.0","507.0","130.0","27","1"
"192_168_4_5-2020-09-16_17-30-01","899.0","333.0","470.0","96.0","15","3"
"192_168_4_5-2020-09-17_07-30-01","20.0","5.0","13.0","2.0","13","1"
"192_168_4_5-2020-09-08_11-00-01","37.0","17.0","14.0","6.0","13","1"
"192_168_4_5-2020-09-21_13-30-01","378.0","130.0","133.0","115.0","23","3"
"192_168_4_5-2020-08-26_13-00-01","1095.0","508.0","526.0","61.0","23","1"
"192_168_4_5-2020-09-03_21-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-25_07-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-30_23-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-27_19-15-01","1.0","0.0","0.0","1.0","13","1"
"192_168_4_5-2020-09-14_10-30-01","26.0","8.0","13.0","5.0","13","1"
"192_168_4_5-2020-08-27_11-30-01","1529.0","660.0","675.0","194.0","15","3"
"192_168_4_5-2020-09-04_14-00-01","603.0","270.0","266.0","67.0","23","1"
"192_168_4_5-2020-09-05_15-00-01","1250.0","513.0","652.0","85.0","27","1"
"192_168_4_5-2020-10-02_18-00-01","179.0","47.0","118.0","14.0","13","3"
"192_168_4_5-2020-08-30_07-00-01","3.0","0.0","3.0","0.0","13","1"
"192_168_4_5-2020-09-23_08-15-01","3.0","3.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-23_13-30-01","1095.0","471.0","493.0","131.0","21","3"
"192_168_4_5-2020-09-26_12-15-01","24.0","8.0","8.0","8.0","13","1"
"192_168_4_5-2020-09-11_23-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-10-02_21-45-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-26_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-31_12-30-01","1212.0","557.0","618.0","37.0","13","5"
"192_168_4_5-2020-09-22_23-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-30_07-30-01","67.0","28.0","29.0","10.0","13","3"
"192_168_4_5-2020-08-29_09-00-01","380.0","160.0","168.0","52.0","15","3"
"192_168_4_5-2020-09-25_16-15-01","20.0","7.0","12.0","1.0","13","1"
"192_168_4_5-2020-09-19_19-30-02","1.0","0.0","0.0","1.0","13","1"
"192_168_4_5-2020-09-29_17-30-01","1258.0","508.0","566.0","184.0","21","5"
"192_168_4_5-2020-09-24_19-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-04_07-00-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-09_22-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-11_10-00-01","355.0","158.0","177.0","20.0","15","1"
"192_168_4_5-2020-09-28_20-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-30_08-45-01","83.0","29.0","44.0","10.0","15","3"
"192_168_4_5-2020-09-30_16-45-01","1234.0","485.0","591.0","158.0","15","1"
"192_168_4_5-2020-09-03_20-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-29_13-30-01","1632.0","671.0","723.0","238.0","21","3"
"192_168_4_5-2020-09-23_16-45-01","671.0","219.0","345.0","107.0","15","3"
"192_168_4_5-2020-08-25_17-15-01","2115.0","850.0","837.0","428.0","17","5"
"192_168_4_5-2020-09-06_22-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-10-03_09-00-01","37.0","16.0","14.0","7.0","13","1"
"192_168_4_5-2020-08-29_23-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-10_18-15-01","298.0","86.0","187.0","25.0","13","3"
"192_168_4_5-2020-09-30_14-15-02","766.0","329.0","363.0","74.0","25","3"
"192_168_4_5-2020-08-28_13-15-01","736.0","279.0","331.0","126.0","23","1"
"192_168_4_5-2020-08-30_19-15-01","616.0","247.0","300.0","69.0","15","3"
"192_168_4_5-2020-10-02_11-45-01","23.0","9.0","8.0","6.0","13","1"
"192_168_4_5-2020-08-24_14-15-01","1997.0","876.0","855.0","266.0","21","3"
"192_168_4_5-2020-08-31_20-15-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-01_23-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-24_22-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-10_23-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-29_12-15-01","430.0","189.0","213.0","28.0","23","3"
"192_168_4_5-2020-09-26_17-15-01","455.0","196.0","188.0","71.0","13","5"
"192_168_4_5-2020-08-28_10-30-01","494.0","193.0","144.0","157.0","13","5"
"192_168_4_5-2020-08-26_18-00-01","773.0","276.0","358.0","139.0","25","3"
"192_168_4_5-2020-09-12_22-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-09_14-30-01","4119.0","1806.0","1991.0","322.0","25","15"
"192_168_4_5-2020-09-12_22-15-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-04_15-00-02","2686.0","1094.0","1210.0","382.0","25","13"
"192_168_4_5-2020-09-15_16-45-01","449.0","138.0","196.0","115.0","15","3"
"192_168_4_5-2020-10-01_16-00-01","700.0","249.0","336.0","115.0","13","5"
"192_168_4_5-2020-09-01_10-15-02","389.0","159.0","192.0","38.0","13","5"
"192_168_4_5-2020-08-29_19-45-01","493.0","108.0","124.0","261.0","17","1"
"192_168_4_5-2020-08-24_20-00-01","1343.0","517.0","517.0","309.0","13","1"
"192_168_4_5-2020-08-24_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-03_19-00-01","1359.0","509.0","572.0","278.0","17","5"
"192_168_4_5-2020-08-31_19-45-01","71.0","7.0","7.0","57.0","13","1"
"192_168_4_5-2020-09-29_20-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-24_17-00-01","893.0","371.0","419.0","103.0","21","1"
"192_168_4_5-2020-09-25_13-45-01","89.0","30.0","48.0","11.0","27","5"
"192_168_4_5-2020-09-08_19-30-01","165.0","51.0","64.0","50.0","13","1"
"192_168_4_5-2020-09-25_11-30-01","1885.0","920.0","915.0","50.0","13","1"
"192_168_4_5-2020-09-17_21-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-26_08-00-01","123.0","52.0","60.0","11.0","13","5"
"192_168_4_5-2020-09-17_17-15-01","1231.0","479.0","549.0","203.0","15","1"
"192_168_4_5-2020-09-17_20-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-19_11-00-01","149.0","62.0","60.0","27.0","13","5"
"192_168_4_5-2020-09-04_23-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-28_13-00-01","1104.0","517.0","484.0","103.0","25","3"
"192_168_4_5-2020-09-22_21-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-29_07-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-27_22-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-30_18-15-01","1699.0","669.0","731.0","299.0","21","3"
"192_168_4_5-2020-09-14_08-00-01","17.0","6.0","9.0","2.0","13","1"
"192_168_4_5-2020-09-14_23-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-16_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-07_14-45-02","3099.0","1255.0","1198.0","646.0","25","11"
"192_168_4_5-2020-09-25_11-00-01","171.0","40.0","79.0","52.0","13","3"
"192_168_4_5-2020-09-19_09-00-01","7.0","1.0","2.0","4.0","13","1"
"192_168_4_5-2020-09-15_11-15-01","356.0","141.0","146.0","69.0","13","1"
"192_168_4_5-2020-09-10_17-00-02","939.0","353.0","493.0","93.0","17","3"
"192_168_4_5-2020-10-01_20-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-30_17-00-01","975.0","341.0","401.0","233.0","27","9"
"192_168_4_5-2020-09-03_12-15-01","2080.0","975.0","1009.0","96.0","25","11"
"192_168_4_5-2020-09-04_22-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-14_07-30-01","26.0","11.0","13.0","2.0","13","1"
"192_168_4_5-2020-09-22_07-15-01","8.0","2.0","4.0","2.0","13","1"
"192_168_4_5-2020-09-22_11-45-01","3051.0","1401.0","1411.0","239.0","25","11"
"192_168_4_5-2020-09-19_10-30-01","48.0","21.0","22.0","5.0","13","1"
"192_168_4_5-2020-09-05_19-30-01","873.0","322.0","455.0","96.0","15","1"
"192_168_4_5-2020-09-01_22-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-10-02_08-30-01","72.0","20.0","35.0","17.0","15","3"
"192_168_4_5-2020-09-24_08-45-01","180.0","75.0","78.0","27.0","13","5"
"192_168_4_5-2020-08-31_07-15-01","9.0","2.0","5.0","2.0","13","1"
"192_168_4_5-2020-09-24_11-45-02","2855.0","1239.0","1297.0","319.0","13","5"
"192_168_4_5-2020-09-16_12-45-01","908.0","397.0","418.0","93.0","21","5"
"192_168_4_5-2020-09-02_15-45-01","2772.0","1245.0","1303.0","224.0","15","5"
"192_168_4_5-2020-09-11_16-00-01","886.0","375.0","411.0","100.0","23","3"
"192_168_4_5-2020-09-21_21-45-01","0.0","0.0","0.0","0.0","13","1"
