"VIDEO","TOTAL_COUNT","UPWARD","DOWNWARD","LATERAL","WINDOW","OVERLAP"
"192_168_4_5-2020-06-26_23-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-30_08-15-01","39.0","11.0","20.0","8.0","13","1"
"192_168_4_5-2020-07-09_21-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-29_08-30-01","36.0","12.0","9.0","15.0","13","1"
"192_168_4_5-2020-07-07_19-00-01","2549.0","1098.0","1107.0","344.0","27","11"
"192_168_4_5-2020-06-27_08-30-01","523.0","152.0","203.0","168.0","21","5"
"192_168_4_5-2020-06-27_13-45-01","1972.0","846.0","881.0","245.0","27","11"
"192_168_4_5-2020-07-16_13-00-01","1111.0","444.0","456.0","211.0","25","1"
"192_168_4_5-2020-07-14_21-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-30_17-00-01","778.0","247.0","403.0","128.0","21","5"
"192_168_4_5-2020-07-01_19-15-01","870.0","275.0","452.0","143.0","23","1"
"192_168_4_5-2020-07-01_18-45-01","879.0","310.0","424.0","145.0","27","3"
"192_168_4_5-2020-07-03_15-15-01","1334.0","584.0","645.0","105.0","27","11"
"192_168_4_5-2020-07-05_17-30-01","1493.0","583.0","690.0","220.0","27","9"
"192_168_4_5-2020-07-16_14-00-01","644.0","218.0","237.0","189.0","25","5"
"192_168_4_5-2020-07-01_18-15-01","2622.0","916.0","950.0","756.0","25","13"
"192_168_4_5-2020-07-16_12-15-01","1657.0","729.0","759.0","169.0","21","5"
"192_168_4_5-2020-07-01_19-30-01","1016.0","357.0","442.0","217.0","23","3"
"192_168_4_5-2020-07-06_07-45-01","600.0","166.0","256.0","178.0","21","3"
"192_168_4_5-2020-07-11_18-30-02","1561.0","587.0","678.0","296.0","27","11"
"192_168_4_5-2020-06-25_19-00-01","572.0","194.0","259.0","119.0","23","1"
"192_168_4_5-2020-06-29_20-00-01","127.0","37.0","58.0","32.0","13","1"
"192_168_4_5-2020-07-07_07-00-01","526.0","251.0","227.0","48.0","17","1"
"192_168_4_5-2020-07-15_14-45-02","733.0","278.0","364.0","91.0","25","3"
"192_168_4_5-2020-07-14_11-00-01","1355.0","612.0","560.0","183.0","21","5"
"192_168_4_5-2020-06-26_13-30-01","2617.0","1172.0","1152.0","293.0","25","9"
"192_168_4_5-2020-07-02_19-15-01","5690.0","2300.0","2527.0","863.0","25","17"
"192_168_4_5-2020-07-02_17-45-01","7261.0","2883.0","3253.0","1125.0","25","17"
"192_168_4_5-2020-06-30_12-00-01","547.0","228.0","209.0","110.0","23","1"
"192_168_4_5-2020-07-05_10-45-01","1098.0","392.0","478.0","228.0","21","5"
"192_168_4_5-2020-06-26_09-30-01","369.0","135.0","193.0","41.0","21","5"
"192_168_4_5-2020-07-16_19-00-01","1853.0","701.0","912.0","240.0","27","11"
"192_168_4_5-2020-07-10_16-15-01","1008.0","419.0","432.0","157.0","27","5"
"192_168_4_5-2020-06-27_22-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-10_20-15-01","686.0","136.0","384.0","166.0","23","3"
"192_168_4_5-2020-06-29_19-00-01","707.0","264.0","390.0","53.0","25","7"
"192_168_4_5-2020-07-07_17-00-01","3648.0","1558.0","1632.0","458.0","27","11"
"192_168_4_5-2020-07-05_10-30-01","475.0","192.0","257.0","26.0","23","1"
"192_168_4_5-2020-07-15_11-45-01","563.0","217.0","327.0","19.0","23","1"
"192_168_4_5-2020-07-03_23-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-10_14-45-01","667.0","211.0","286.0","170.0","25","5"
"192_168_4_5-2020-07-08_12-45-01","1769.0","810.0","841.0","118.0","21","5"
"192_168_4_5-2020-07-08_09-15-01","165.0","57.0","98.0","10.0","23","1"
"192_168_4_5-2020-07-07_14-00-01","353.0","113.0","156.0","84.0","23","3"
"192_168_4_5-2020-07-02_16-30-01","1426.0","609.0","641.0","176.0","27","9"
"192_168_4_5-2020-06-23_16-15-01","1885.0","835.0","836.0","214.0","27","11"
"192_168_4_5-2020-07-07_08-45-01","386.0","131.0","211.0","44.0","23","1"
"192_168_4_5-2020-07-11_11-15-01","689.0","244.0","300.0","145.0","25","5"
"192_168_4_5-2020-06-27_09-15-01","577.0","206.0","239.0","132.0","21","3"
"192_168_4_5-2020-07-03_17-30-01","1254.0","489.0","554.0","211.0","27","9"
"192_168_4_5-2020-07-18_12-45-02","1274.0","508.0","610.0","156.0","25","1"
"192_168_4_5-2020-06-27_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-12_15-45-01","2403.0","1040.0","1067.0","296.0","27","11"
"192_168_4_5-2020-06-26_19-30-01","597.0","213.0","331.0","53.0","27","9"
"192_168_4_5-2020-07-11_10-45-01","497.0","236.0","237.0","24.0","23","1"
"192_168_4_5-2020-06-25_14-30-01","1283.0","562.0","593.0","128.0","25","5"
"192_168_4_5-2020-06-29_18-15-01","792.0","329.0","335.0","128.0","23","3"
"192_168_4_5-2020-06-27_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-28_07-00-01","263.0","111.0","104.0","48.0","17","5"
"192_168_4_5-2020-06-23_07-00-01","1118.0","330.0","373.0","415.0","17","3"
"192_168_4_5-2020-06-25_14-15-01","1093.0","493.0","496.0","104.0","25","7"
"192_168_4_5-2020-06-26_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-16_16-45-01","2950.0","1240.0","1416.0","294.0","27","13"
"192_168_4_5-2020-07-02_23-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-30_09-45-01","223.0","80.0","114.0","29.0","21","1"
"192_168_4_5-2020-07-14_20-00-02","947.0","181.0","375.0","391.0","23","1"
"192_168_4_5-2020-07-13_14-15-01","1864.0","728.0","834.0","302.0","25","9"
"192_168_4_5-2020-07-02_09-00-01","997.0","361.0","440.0","196.0","21","3"
"192_168_4_5-2020-07-08_13-15-01","1396.0","593.0","650.0","153.0","25","5"
"192_168_4_5-2020-07-04_09-45-02","501.0","186.0","224.0","91.0","23","3"
"192_168_4_5-2020-07-03_10-00-02","787.0","255.0","315.0","217.0","21","5"
"192_168_4_5-2020-06-25_09-45-01","924.0","309.0","428.0","187.0","21","5"
"192_168_4_5-2020-07-04_19-15-02","1147.0","500.0","523.0","124.0","27","3"
"192_168_4_5-2020-06-30_14-30-01","79.0","25.0","25.0","29.0","13","1"
"192_168_4_5-2020-06-27_11-00-01","933.0","341.0","375.0","217.0","25","1"
"192_168_4_5-2020-06-28_13-00-01","2071.0","857.0","909.0","305.0","27","13"
"192_168_4_5-2020-06-27_18-00-02","1239.0","462.0","544.0","233.0","27","7"
"192_168_4_5-2020-07-08_08-00-01","205.0","112.0","77.0","16.0","13","5"
"192_168_4_5-2020-07-07_11-30-01","990.0","407.0","438.0","145.0","25","7"
"192_168_4_5-2020-07-05_07-15-01","266.0","110.0","95.0","61.0","21","3"
"192_168_4_5-2020-07-01_11-15-02","865.0","356.0","393.0","116.0","25","1"
"192_168_4_5-2020-07-02_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-07_15-45-02","2594.0","1185.0","1148.0","261.0","27","13"
"192_168_4_5-2020-07-09_14-45-01","1127.0","423.0","511.0","193.0","25","3"
"192_168_4_5-2020-07-16_18-00-01","8509.0","3247.0","4126.0","1136.0","25","17"
"192_168_4_5-2020-07-08_19-30-01","1114.0","359.0","587.0","168.0","27","7"
"192_168_4_5-2020-07-17_16-15-02","946.0","365.0","446.0","135.0","27","9"
"192_168_4_5-2020-07-10_10-15-01","1001.0","392.0","424.0","185.0","21","3"
"192_168_4_5-2020-06-26_12-15-01","4972.0","1918.0","1994.0","1060.0","25","15"
"192_168_4_5-2020-07-02_10-45-01","979.0","427.0","407.0","145.0","25","1"
"192_168_4_5-2020-07-17_07-00-01","87.0","47.0","22.0","18.0","13","3"
"192_168_4_5-2020-07-17_09-00-01","1330.0","556.0","584.0","190.0","21","5"
"192_168_4_5-2020-06-25_19-15-01","939.0","258.0","387.0","294.0","25","3"
"192_168_4_5-2020-07-06_14-45-01","1584.0","532.0","595.0","457.0","25","9"
"192_168_4_5-2020-07-01_13-15-01","1199.0","510.0","506.0","183.0","27","9"
"192_168_4_5-2020-07-01_14-00-01","2457.0","1038.0","1062.0","357.0","27","11"
"192_168_4_5-2020-07-06_09-00-01","244.0","90.0","121.0","33.0","23","1"
"192_168_4_5-2020-07-01_13-45-01","1750.0","707.0","705.0","338.0","27","13"
"192_168_4_5-2020-06-30_08-45-01","26.0","5.0","5.0","16.0","13","1"
"192_168_4_5-2020-06-24_08-30-01","836.0","350.0","359.0","127.0","23","1"
"192_168_4_5-2020-07-02_11-00-01","663.0","235.0","311.0","117.0","23","1"
"192_168_4_5-2020-07-17_22-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-11_18-15-02","2077.0","950.0","796.0","331.0","27","11"
"192_168_4_5-2020-06-28_16-45-02","1457.0","537.0","540.0","380.0","21","5"
"192_168_4_5-2020-07-17_15-45-01","1308.0","551.0","542.0","215.0","27","11"
"192_168_4_5-2020-06-24_14-45-01","962.0","381.0","436.0","145.0","25","1"
"192_168_4_5-2020-07-15_09-15-01","259.0","84.0","123.0","52.0","19","1"
"192_168_4_5-2020-06-25_12-15-01","6399.0","2672.0","2718.0","1009.0","25","17"
"192_168_4_5-2020-06-23_17-00-01","2804.0","1126.0","1258.0","420.0","27","13"
"192_168_4_5-2020-06-23_18-30-01","851.0","357.0","338.0","156.0","27","1"
"192_168_4_5-2020-07-06_16-30-01","3125.0","1241.0","1414.0","470.0","27","11"
"192_168_4_5-2020-07-02_08-00-01","467.0","159.0","223.0","85.0","21","5"
"192_168_4_5-2020-06-25_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-07_16-45-01","2256.0","1068.0","889.0","299.0","27","13"
"192_168_4_5-2020-06-24_20-30-01","6196.0","2215.0","2567.0","1414.0","25","17"
"192_168_4_5-2020-06-23_08-00-01","950.0","346.0","410.0","194.0","19","1"
"192_168_4_5-2020-06-24_15-15-02","766.0","372.0","358.0","36.0","27","9"
"192_168_4_5-2020-07-17_17-30-01","1215.0","438.0","559.0","218.0","27","9"
"192_168_4_5-2020-06-30_07-15-01","268.0","121.0","104.0","43.0","13","5"
"192_168_4_5-2020-06-25_21-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-06_13-30-01","2191.0","838.0","898.0","455.0","25","9"
"192_168_4_5-2020-07-10_23-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-09_12-00-01","792.0","337.0","407.0","48.0","25","3"
"192_168_4_5-2020-06-26_20-30-01","977.0","300.0","481.0","196.0","23","1"
"192_168_4_5-2020-07-01_20-15-01","906.0","281.0","503.0","122.0","21","5"
"192_168_4_5-2020-07-12_23-15-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-27_13-00-01","1417.0","586.0","621.0","210.0","25","3"
"192_168_4_5-2020-07-06_18-30-01","2205.0","808.0","1010.0","387.0","25","13"
"192_168_4_5-2020-06-23_11-30-01","1047.0","387.0","468.0","192.0","23","3"
"192_168_4_5-2020-06-29_07-00-01","33.0","11.0","12.0","10.0","13","1"
"192_168_4_5-2020-06-30_13-15-01","1430.0","560.0","563.0","307.0","17","5"
"192_168_4_5-2020-06-27_14-15-01","861.0","374.0","373.0","114.0","25","3"
"192_168_4_5-2020-07-08_18-00-01","1227.0","507.0","552.0","168.0","27","1"
"192_168_4_5-2020-07-08_08-15-01","499.0","213.0","235.0","51.0","19","1"
"192_168_4_5-2020-07-11_09-00-01","215.0","61.0","128.0","26.0","23","1"
"192_168_4_5-2020-06-24_07-30-01","130.0","41.0","48.0","41.0","21","1"
"192_168_4_5-2020-07-10_13-00-02","2384.0","1059.0","1073.0","252.0","27","11"
"192_168_4_5-2020-07-12_15-15-02","1270.0","490.0","518.0","262.0","27","5"
"192_168_4_5-2020-07-06_19-15-01","1652.0","572.0","833.0","247.0","25","9"
"192_168_4_5-2020-06-28_21-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-30_13-45-01","2534.0","976.0","949.0","609.0","25","9"
"192_168_4_5-2020-06-29_09-30-01","34.0","12.0","10.0","12.0","13","1"
"192_168_4_5-2020-07-10_18-15-02","1214.0","508.0","545.0","161.0","27","1"
"192_168_4_5-2020-07-14_09-15-01","927.0","323.0","409.0","195.0","21","3"
"192_168_4_5-2020-07-13_16-15-01","1099.0","488.0","505.0","106.0","27","5"
"192_168_4_5-2020-07-02_18-00-01","729.0","297.0","345.0","87.0","27","1"
"192_168_4_5-2020-07-05_16-30-01","2875.0","1067.0","1358.0","450.0","27","11"
"192_168_4_5-2020-07-02_17-15-01","2531.0","1098.0","1109.0","324.0","27","11"
"192_168_4_5-2020-07-16_20-15-02","420.0","71.0","237.0","112.0","23","3"
"192_168_4_5-2020-06-22_22-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-01_23-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-26_16-15-01","1718.0","731.0","753.0","234.0","27","11"
"192_168_4_5-2020-07-03_20-15-01","1343.0","525.0","648.0","170.0","25","3"
"192_168_4_5-2020-06-24_10-30-01","718.0","315.0","304.0","99.0","23","1"
"192_168_4_5-2020-07-13_08-45-01","1243.0","524.0","510.0","209.0","21","5"
"192_168_4_5-2020-07-09_20-30-01","849.0","173.0","433.0","243.0","25","7"
"192_168_4_5-2020-07-01_14-15-01","744.0","315.0","340.0","89.0","23","1"
"192_168_4_5-2020-06-24_18-30-01","1288.0","529.0","599.0","160.0","25","7"
"192_168_4_5-2020-06-22_14-30-01","973.0","441.0","439.0","93.0","23","1"
"192_168_4_5-2020-07-16_18-15-01","1204.0","452.0","518.0","234.0","27","1"
"192_168_4_5-2020-07-13_23-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-30_20-15-01","966.0","344.0","410.0","212.0","21","3"
"192_168_4_5-2020-07-11_19-00-01","2452.0","918.0","1175.0","359.0","27","11"
"192_168_4_5-2020-07-12_10-30-01","272.0","81.0","140.0","51.0","23","3"
"192_168_4_5-2020-07-06_08-45-01","209.0","63.0","116.0","30.0","23","1"
"192_168_4_5-2020-06-28_17-30-01","67.0","17.0","16.0","34.0","13","1"
"192_168_4_5-2020-07-14_18-45-01","2197.0","823.0","1077.0","297.0","25","9"
"192_168_4_5-2020-07-07_07-30-01","1375.0","528.0","574.0","273.0","21","5"
"192_168_4_5-2020-07-17_12-45-01","2458.0","1053.0","1157.0","248.0","25","9"
"192_168_4_5-2020-07-07_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-26_12-30-01","1076.0","486.0","497.0","93.0","23","3"
"192_168_4_5-2020-07-07_08-15-01","607.0","197.0","287.0","123.0","23","1"
"192_168_4_5-2020-06-22_23-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-25_17-30-01","680.0","271.0","275.0","134.0","25","1"
"192_168_4_5-2020-07-04_11-30-01","1053.0","464.0","445.0","144.0","25","3"
"192_168_4_5-2020-06-27_07-45-02","218.0","91.0","88.0","39.0","23","1"
"192_168_4_5-2020-06-25_20-45-01","540.0","187.0","233.0","120.0","21","5"
"192_168_4_5-2020-07-05_21-00-01","2219.0","925.0","928.0","366.0","13","3"
"192_168_4_5-2020-07-02_22-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-25_11-30-01","1333.0","553.0","602.0","178.0","25","7"
"192_168_4_5-2020-06-25_14-00-01","996.0","311.0","372.0","313.0","21","3"
"192_168_4_5-2020-07-03_15-30-01","2291.0","921.0","1087.0","283.0","27","11"
"192_168_4_5-2020-07-18_12-30-01","926.0","396.0","453.0","77.0","23","1"
"192_168_4_5-2020-06-24_16-15-01","9760.0","3851.0","4056.0","1853.0","25","17"
"192_168_4_5-2020-07-17_19-30-01","1362.0","421.0","755.0","186.0","27","11"
"192_168_4_5-2020-07-16_17-30-01","1008.0","338.0","456.0","214.0","27","7"
"192_168_4_5-2020-06-26_23-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-22_12-45-02","1429.0","663.0","634.0","132.0","21","3"
"192_168_4_5-2020-07-07_18-30-01","5556.0","2204.0","2550.0","802.0","25","17"
"192_168_4_5-2020-06-29_08-45-01","32.0","8.0","8.0","16.0","13","1"
"192_168_4_5-2020-07-15_16-30-01","1217.0","469.0","602.0","146.0","27","9"
"192_168_4_5-2020-06-29_19-30-01","492.0","148.0","261.0","83.0","15","3"
"192_168_4_5-2020-06-23_15-15-01","1217.0","555.0","596.0","66.0","27","3"
"192_168_4_5-2020-07-17_23-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-27_18-15-01","1572.0","606.0","657.0","309.0","25","7"
"192_168_4_5-2020-07-04_19-45-02","1015.0","370.0","555.0","90.0","25","5"
"192_168_4_5-2020-06-23_14-15-01","1064.0","486.0","502.0","76.0","25","3"
"192_168_4_5-2020-07-09_20-00-01","2411.0","749.0","1345.0","317.0","25","9"
"192_168_4_5-2020-06-30_10-15-01","635.0","189.0","218.0","228.0","19","1"
"192_168_4_5-2020-07-11_18-00-02","1655.0","688.0","746.0","221.0","27","5"
"192_168_4_5-2020-07-04_20-00-01","2473.0","782.0","1262.0","429.0","25","9"
"192_168_4_5-2020-07-12_13-00-01","984.0","441.0","448.0","95.0","25","7"
"192_168_4_5-2020-07-07_10-00-01","1241.0","494.0","526.0","221.0","25","1"
"192_168_4_5-2020-07-17_15-30-01","504.0","213.0","198.0","93.0","27","9"
"192_168_4_5-2020-07-13_13-00-02","912.0","410.0","420.0","82.0","25","3"
"192_168_4_5-2020-06-29_12-00-01","17.0","3.0","0.0","14.0","13","1"
"192_168_4_5-2020-06-29_22-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-24_22-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-10_08-15-02","530.0","208.0","234.0","88.0","21","3"
"192_168_4_5-2020-06-23_17-45-01","736.0","248.0","330.0","158.0","25","5"
"192_168_4_5-2020-06-30_14-00-01","1163.0","372.0","464.0","327.0","17","5"
"192_168_4_5-2020-07-09_09-45-01","1100.0","460.0","492.0","148.0","21","5"
"192_168_4_5-2020-07-14_13-45-01","953.0","454.0","443.0","56.0","27","9"
"192_168_4_5-2020-07-13_09-45-01","431.0","175.0","207.0","49.0","23","1"
"192_168_4_5-2020-07-05_08-30-01","475.0","186.0","210.0","79.0","25","3"
"192_168_4_5-2020-07-15_13-00-01","637.0","258.0","282.0","97.0","23","1"
"192_168_4_5-2020-06-29_16-30-01","1050.0","420.0","443.0","187.0","25","7"
"192_168_4_5-2020-06-23_22-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-07_22-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-08_20-45-01","31.0","9.0","8.0","14.0","21","1"
"192_168_4_5-2020-07-15_16-15-01","947.0","368.0","488.0","91.0","27","9"
"192_168_4_5-2020-07-14_22-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-07_08-00-02","406.0","135.0","219.0","52.0","23","1"
"192_168_4_5-2020-06-25_13-45-01","1142.0","436.0","518.0","188.0","21","3"
"192_168_4_5-2020-07-16_10-30-01","244.0","75.0","150.0","19.0","23","1"
"192_168_4_5-2020-07-11_13-15-02","2570.0","1131.0","1164.0","275.0","25","11"
"192_168_4_5-2020-07-07_15-00-01","1258.0","523.0","548.0","187.0","27","1"
"192_168_4_5-2020-07-04_10-45-01","825.0","326.0","344.0","155.0","23","1"
"192_168_4_5-2020-07-14_15-00-01","823.0","300.0","426.0","97.0","25","3"
"192_168_4_5-2020-06-30_17-45-02","188.0","55.0","71.0","62.0","13","5"
"192_168_4_5-2020-07-07_21-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-28_14-30-01","2233.0","859.0","954.0","420.0","25","9"
"192_168_4_5-2020-07-14_19-45-01","965.0","187.0","356.0","422.0","23","1"
"192_168_4_5-2020-06-22_20-00-01","673.0","228.0","286.0","159.0","23","1"
"192_168_4_5-2020-07-12_17-45-01","9403.0","3734.0","4071.0","1598.0","25","17"
"192_168_4_5-2020-07-05_22-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-10_09-00-01","642.0","231.0","334.0","77.0","21","5"
"192_168_4_5-2020-07-05_19-00-01","943.0","310.0","425.0","208.0","27","9"
"192_168_4_5-2020-07-16_20-00-01","1150.0","322.0","504.0","324.0","25","3"
"192_168_4_5-2020-06-22_13-30-01","2052.0","880.0","918.0","254.0","25","7"
"192_168_4_5-2020-07-02_23-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-24_22-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-02_19-30-01","1098.0","337.0","449.0","312.0","25","7"
"192_168_4_5-2020-07-17_09-30-02","1337.0","418.0","476.0","443.0","21","5"
"192_168_4_5-2020-06-29_16-15-01","621.0","203.0","177.0","241.0","23","1"
"192_168_4_5-2020-07-08_16-30-01","2772.0","1098.0","1292.0","382.0","27","11"
"192_168_4_5-2020-07-14_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-05_23-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-06_12-15-01","785.0","309.0","419.0","57.0","23","1"
"192_168_4_5-2020-06-30_16-00-01","1100.0","386.0","354.0","360.0","27","3"
"192_168_4_5-2020-07-12_15-00-01","5552.0","2053.0","2434.0","1065.0","25","17"
"192_168_4_5-2020-06-23_23-30-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-23_20-00-01","868.0","323.0","432.0","113.0","21","5"
"192_168_4_5-2020-06-24_13-00-02","934.0","398.0","384.0","152.0","23","3"
"192_168_4_5-2020-07-18_07-45-01","764.0","324.0","358.0","82.0","19","1"
"192_168_4_5-2020-06-28_15-30-01","1257.0","375.0","506.0","376.0","21","5"
"192_168_4_5-2020-07-10_19-45-01","1121.0","369.0","452.0","300.0","25","3"
"192_168_4_5-2020-06-29_19-45-01","520.0","222.0","238.0","60.0","13","5"
"192_168_4_5-2020-07-17_07-45-01","178.0","73.0","96.0","9.0","17","3"
"192_168_4_5-2020-07-08_11-30-01","301.0","99.0","169.0","33.0","23","1"
"192_168_4_5-2020-07-10_13-45-01","6598.0","2912.0","3007.0","679.0","25","17"
"192_168_4_5-2020-07-16_12-30-01","1170.0","521.0","555.0","94.0","23","1"
"192_168_4_5-2020-07-02_14-00-02","645.0","252.0","250.0","143.0","23","1"
"192_168_4_5-2020-06-29_16-45-01","4491.0","1726.0","1733.0","1032.0","25","17"
"192_168_4_5-2020-06-27_20-00-02","1353.0","404.0","719.0","230.0","25","3"
"192_168_4_5-2020-07-18_08-45-01","1237.0","503.0","505.0","229.0","21","5"
"192_168_4_5-2020-07-14_17-15-01","1493.0","539.0","679.0","275.0","27","5"
"192_168_4_5-2020-07-02_18-45-01","1906.0","763.0","993.0","150.0","27","11"
"192_168_4_5-2020-07-14_23-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-26_10-45-01","725.0","268.0","301.0","156.0","23","3"
"192_168_4_5-2020-07-09_15-45-01","2590.0","1076.0","1171.0","343.0","27","11"
"192_168_4_5-2020-07-08_15-15-01","698.0","254.0","326.0","118.0","27","9"
"192_168_4_5-2020-06-26_16-00-02","1058.0","435.0","464.0","159.0","27","1"
"192_168_4_5-2020-07-03_18-00-01","1035.0","410.0","426.0","199.0","27","9"
"192_168_4_5-2020-07-07_23-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-10_18-45-01","2965.0","1111.0","1465.0","389.0","25","13"
"192_168_4_5-2020-07-17_10-30-01","260.0","89.0","150.0","21.0","23","1"
"192_168_4_5-2020-06-25_13-15-01","1255.0","543.0","552.0","160.0","25","5"
"192_168_4_5-2020-07-16_09-00-01","35.0","4.0","31.0","0.0","21","1"
"192_168_4_5-2020-06-25_12-00-01","1226.0","516.0","519.0","191.0","23","1"
"192_168_4_5-2020-06-27_21-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-11_11-30-01","999.0","338.0","407.0","254.0","25","3"
"192_168_4_5-2020-07-05_15-45-01","3297.0","1476.0","1515.0","306.0","27","13"
"192_168_4_5-2020-07-13_11-45-01","705.0","227.0","220.0","258.0","25","1"
"192_168_4_5-2020-06-25_13-00-01","939.0","392.0","430.0","117.0","23","1"
"192_168_4_5-2020-07-15_19-00-01","1664.0","556.0","921.0","187.0","27","11"
"192_168_4_5-2020-07-13_10-30-01","1057.0","474.0","489.0","94.0","21","5"
"192_168_4_5-2020-07-05_20-45-01","940.0","308.0","318.0","314.0","23","1"
"192_168_4_5-2020-07-13_08-30-01","116.0","42.0","55.0","19.0","23","1"
"192_168_4_5-2020-07-08_09-00-01","689.0","247.0","304.0","138.0","21","3"
"192_168_4_5-2020-06-27_15-30-01","2555.0","1019.0","1095.0","441.0","27","13"
"192_168_4_5-2020-06-23_18-15-01","810.0","325.0","331.0","154.0","25","3"
"192_168_4_5-2020-07-10_12-30-01","2081.0","904.0","967.0","210.0","21","3"
"192_168_4_5-2020-07-02_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-06_20-15-02","1400.0","380.0","722.0","298.0","25","5"
"192_168_4_5-2020-07-05_09-45-01","1220.0","533.0","571.0","116.0","25","9"
"192_168_4_5-2020-06-23_12-15-01","1390.0","535.0","609.0","246.0","21","5"
"192_168_4_5-2020-06-26_20-00-02","1317.0","472.0","728.0","117.0","21","5"
"192_168_4_5-2020-06-27_08-00-01","426.0","197.0","195.0","34.0","19","1"
"192_168_4_5-2020-06-23_10-00-01","558.0","232.0","230.0","96.0","27","1"
"192_168_4_5-2020-07-12_19-15-01","1107.0","476.0","442.0","189.0","27","1"
"192_168_4_5-2020-07-08_07-45-02","59.0","19.0","32.0","8.0","13","3"
"192_168_4_5-2020-06-26_11-30-01","874.0","379.0","351.0","144.0","23","1"
"192_168_4_5-2020-07-01_17-45-01","1065.0","328.0","601.0","136.0","21","5"
"192_168_4_5-2020-07-07_17-15-02","2255.0","882.0","1027.0","346.0","27","11"
"192_168_4_5-2020-07-16_14-15-01","2224.0","960.0","1011.0","253.0","25","11"
"192_168_4_5-2020-06-26_22-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-10_19-30-01","1884.0","626.0","1058.0","200.0","27","11"
"192_168_4_5-2020-07-14_07-30-01","463.0","211.0","217.0","35.0","17","3"
"192_168_4_5-2020-07-15_21-00-01","653.0","277.0","289.0","87.0","13","1"
"192_168_4_5-2020-07-17_16-45-01","2493.0","1107.0","1071.0","315.0","27","13"
"192_168_4_5-2020-06-28_09-00-01","776.0","196.0","255.0","325.0","21","5"
"192_168_4_5-2020-07-11_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-06-26_13-00-01","832.0","346.0","379.0","107.0","23","3"
"192_168_4_5-2020-07-03_09-45-01","514.0","207.0","236.0","71.0","23","1"
"192_168_4_5-2020-06-28_11-30-01","1131.0","385.0","420.0","326.0","21","5"
"192_168_4_5-2020-07-12_22-15-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-10_22-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-07-18_11-15-01","1966.0","791.0","874.0","301.0","25","9"
